PROV5241;Karthdar Square;;;;;
PROV5242;Sagewood;;;;;
PROV5243;Shamhbah;;;;;
PROV5244;Kabari;;;;;
PROV5245;The Stitches;;;;;
PROV5246;Rawl'kha;;;;;
PROV5247;Balfhollow;;;;;
PROV5248;Fernsky;;;;;
PROV5249;Weeping Wind;;;;;
PROV525;Tempest Sea;;;;;
PROV5250;Willowgrove;;;;;
PROV5251;Cicatrice;;;;;
PROV5252;Moongrave;;;;;
PROV5253;M'mara;;;;;
PROV5254;Nisni;;;;;
PROV5255;Dro'ravi;;;;;
PROV5256;Haraasi;;;;;
PROV5257;Zahjstavir;;;;;
PROV5258;Oakvale;;;;;
PROV5259;Magrus's Ascent;;;;;
PROV526; ;;;;;
PROV5260;Vineshade;;;;;
PROV5261;Kijivadni;;;;;
PROV5262;Vanjarsi;;;;;
PROV5263;Shadow Dance;;;;;
PROV5264;River Keep;;;;;
PROV5265;Jahktannil;;;;;
PROV5266;Tsajira;;;;;
PROV5267;Ra'asa;;;;;
PROV5268;New Moon;;;;;
PROV5269;Predator Mesa;;;;;
PROV527; ;;;;;
PROV5270;Ahzja;;;;;
PROV5271;Dragonhold;;;;;
PROV5272;Sirastahe;;;;;
PROV5273;M'jirra;;;;;
PROV5274;Sajilmanrin;;;;;
PROV5275;Udara;;;;;
PROV5276;Ahrbari;;;;;
PROV5277;Sunspire;;;;;
PROV5278;Hamnugarvi;;;;;
PROV5279;Tsiyvi;;;;;
PROV528; ;;;;;
PROV5280;Crescent Moons;;;;;
PROV5281;Dar'ranirr;;;;;
PROV5282;Desert Wind;;;;;
PROV5283;Training Grounds;;;;;
PROV5284;Kuna's Delve;;;;;
PROV5285;Corinthe;;;;;
PROV5286;Dawnmead Hills;;;;;
PROV5287;Tavakdhari;;;;;
PROV5288;S'asma;;;;;
PROV5289;Sijdawi;;;;;
PROV529; ;;;;;
PROV5290;Abhunari;;;;;
PROV5291;Sihnai;;;;;
PROV5292;Unjnara;;;;;
PROV5293;Barabusihr;;;;;
PROV5294;Meirvale;;;;;
PROV5295;Sihnaihn;;;;;
PROV5296;Sleepy Secne;;;;;
PROV5297;Ekasuna;;;;;
PROV5298;Talon Gulch;;;;;
PROV5299;Ji'yla;;;;;
PROV53;Eastern Lake Rumare;;;;;
PROV530; ;;;;;
PROV5300;Abaimba;;;;;
PROV5301;Sylotula;;;;;
PROV5302;Forsaken Mine;;;;;
PROV5303;Greyland;;;;;
PROV5304;Saccori;;;;;
PROV5305;Dynastia;;;;;
PROV5306;Lalustiris;;;;;
PROV5307;Dalaila;;;;;
PROV5308;Amelion Tomb;;;;;
PROV5309;Fisherman's Rock;;;;;
PROV531;Southern Iliac Bay;;;;;
PROV5310;Harevelus;;;;;
PROV5311;Grove of Trials;;;;;
PROV5312;Shadeleaf;;;;;
PROV5313;Arriastae;;;;;
PROV5314;Mingo;;;;;
PROV5315;Wenyandawik;;;;;
PROV5316;Charcoal Caves;;;;;
PROV5317;Adrarcella;;;;;
PROV5318;Ione;;;;;
PROV5319;Goblin's Nest;;;;;
PROV532; ;;;;;
PROV5320;Vassorman;;;;;
PROV5321;Indantina;;;;;
PROV5322;Blessed Water;;;;;
PROV5323;Testae;;;;;
PROV5324;Old Priory;;;;;
PROV5325;Istirus;;;;;
PROV5326;Vindasel;;;;;
PROV5327;Singer's Outpost;;;;;
PROV5328;Corannus;;;;;
PROV5329;Etirina;;;;;
PROV533; ;;;;;
PROV5330;Tasaso;;;;;
PROV5331;Horuria;;;;;
PROV5332;Dasek Moor;;;;;
PROV5333;Shetcombe;;;;;
PROV5334;Calabolis;;;;;
PROV5335;Mortal;;;;;
PROV5336;Strid Overlook;;;;;
PROV5337;Tribune's Folly;;;;;
PROV5338;Akatosh's Wayshrine;;;;;
PROV5339;Troll Candle;;;;;
PROV534; ;;;;;
PROV5340;Jode Stone;;;;;
PROV5341;Strand;;;;;
PROV5342;Correllia;;;;;
PROV5343;Sithian Stone;;;;;
PROV5344;Herillius;;;;;
PROV5345;Crownhaven;;;;;
PROV5346;Rusifus;;;;;
PROV5347;Hrota;;;;;
PROV5348;Egnagia;;;;;
PROV5349;Lalaifre;;;;;
PROV535;Ynni;;;;;
PROV5350;Lady Stone;;;;;
PROV5351;Jorarienna;;;;;
PROV5352;Plalusius;;;;;
PROV5353;Oressinia;;;;;
PROV5354;Beldaburo;;;;;
PROV5355;Jorabrina;;;;;
PROV5356;Kvatch Arena;;;;;
PROV5357;Dagny;;;;;
PROV5358;Feldagard;;;;;
PROV5359;Eporlena;;;;;
PROV536;Mefissaj;;;;;
PROV5360;Last Chance;;;;;
PROV5361;Amber Woodland;;;;;
PROV5362;Black Rock;;;;;
PROV5363;Hackdirt Caverns;;;;;
PROV5364;Nuccullus;;;;;
PROV5365;Riara;;;;;
PROV5366;Shadow's Rest;;;;;
PROV5367;Clirmia;;;;;
PROV5368;Virennius;;;;;
PROV5369;Antovita;;;;;
PROV537;Rylak;;;;;
PROV5370;Fat Ramp;;;;;
PROV5371;Causpia;;;;;
PROV5372;Kynareth's Wayshrine;;;;;
PROV5373;Clavicus Vile's Shrine;;;;;
PROV5374;Rock Bone;;;;;
PROV5375;Warrior Stone;;;;;
PROV5376;Cloud Ruler;;;;;
PROV5377;Bruma Caverns;;;;;
PROV5378;Shrine of Akatosh;;;;;
PROV5379;Bruma;;;;;
PROV538;Umpa;;;;;
PROV5380;Bruma's Quarters;;;;;
PROV5381;Sercen Hills;;;;;
PROV5382;Rilitia;;;;;
PROV5383;Gruicina;;;;;
PROV5384;Trebarnia;;;;;
PROV5385;Chalman;;;;;
PROV5386;Shrine of Julianos;;;;;
PROV5387;The Bastion;;;;;
PROV5388;City Sewers;;;;;
PROV5389;Fatback;;;;;
PROV539;Sigen;;;;;
PROV5390;Dzonot Cave;;;;;
PROV5391;Marlermia;;;;;
PROV5392;Geonentanus;;;;;
PROV5393;Crown Point;;;;;
PROV5394;Wayshrine of Julianos;;;;;
PROV5395;Memorial;;;;;
PROV5396;Lexiand;;;;;
PROV5397;Toad-Tongue;;;;;
PROV5398;Black-Dog;;;;;
PROV5399;Morahame;;;;;
PROV54;Northern Niben Bay;;;;;
PROV540;Shandare;;;;;
PROV5400;Duilus;;;;;
PROV5401;Eponka;;;;;
PROV5402;Kindred;;;;;
PROV5403;Eriria;;;;;
PROV5404;Redwater Slough;;;;;
PROV5405;Ronda;;;;;
PROV5406;Old Deathwart;;;;;
PROV5407;Tunara;;;;;
PROV5408;Nanonius;;;;;
PROV5409;Fieldhouse;;;;;
PROV541;Lumpa;;;;;
PROV5410;Magnus Stone;;;;;
PROV5411;Zenithar's Abbey;;;;;
PROV5412;Dibella's Wayshrine;;;;;
PROV5413;Germund's Hall;;;;;
PROV5414;Punacia;;;;;
PROV5415;Arpenia;;;;;
PROV5416;Ramey;;;;;
PROV5417;Epolbia;;;;;
PROV5418;Nenalata;;;;;
PROV5419;Lilotta;;;;;
PROV542;Vyssasaj;;;;;
PROV5420;Aurus;;;;;
PROV5421;Silattoria;;;;;
PROV5422;Fralanius;;;;;
PROV5423;Kemen;;;;;
PROV5424;Rugdumph;;;;;
PROV5425;Idolrina;;;;;
PROV5426;Fulusus;;;;;
PROV5427;Mandra;;;;;
PROV5428;Autrennia;;;;;
PROV5429;Audalvia;;;;;
PROV543;Gyldisien;;;;;
PROV5430;Lacoria;;;;;
PROV5431;Sage Glen;;;;;
PROV5432;Vasino;;;;;
PROV5433;Mariarara;;;;;
PROV5434;Junellia;;;;;
PROV5435;Gruirtia;;;;;
PROV5436;Scerilius;;;;;
PROV5437;Bedrock Break;;;;;
PROV5438;Ratonicus;;;;;
PROV5439;Thragna;;;;;
PROV544;Kelis;;;;;
PROV5440;Pentic Run;;;;;
PROV5441;Avinka;;;;;
PROV5442;Miculeius;;;;;
PROV5443;Topal Hideaway;;;;;
PROV5444;Gloraso;;;;;
PROV5445;Gruilaine;;;;;
PROV5446;Shattered Xanmeer;;;;;
PROV5447;Avrenee;;;;;
PROV5448;Punonius;;;;;
PROV5449;Ahelene;;;;;
PROV545;Ylexa;;;;;
PROV5450;Shardius;;;;;
PROV5451;Aenda;;;;;
PROV5452;Ottusius;;;;;
PROV5453;Onyx Caverns;;;;;
PROV5454;Philes;;;;;
PROV5455;Contia;;;;;
PROV5456;Blueblood;;;;;
PROV5457;Gine;;;;;
PROV5458;Sul-Xan;;;;;
PROV5459;Doublecross;;;;;
PROV546;Kadaxaj;;;;;
PROV5460;Veyond;;;;;
PROV5461;Darkfathom;;;;;
PROV5462;Vendeim;;;;;
PROV5463;Serpent Stone;;;;;
PROV5464;Entitia;;;;;
PROV5465;Bogwater;;;;;
PROV5466;Salacia;;;;;
PROV5467;Deepscorn;;;;;
PROV5468;Mabena;;;;;
PROV5469;Etibrina;;;;;
PROV547;Ersuh;;;;;
PROV5470;Tidewater;;;;;
PROV5471;Gacella;;;;;
PROV5472;Velvely;;;;;
PROV5473;Naristia;;;;;
PROV5474;Salvitto;;;;;
PROV5475;Bulwark;;;;;
PROV5476;Concucia;;;;;
PROV5477;Mara's Wayshrine;;;;;
PROV5478;Hokur's Plight;;;;;
PROV5479;Ritual Stone;;;;;
PROV548;Zyzaxhe;;;;;
PROV5480;Riverview;;;;;
PROV5481;Undertow;;;;;
PROV5482;Tragotis;;;;;
PROV5483;Ciicina;;;;;
PROV5484;Sweetwater Cascades;;;;;
PROV5485;Border Watch;;;;;
PROV5486;Flarestrake;;;;;
PROV5487;Divine Entreaty;;;;;
PROV5488;Telepe;;;;;
PROV5489;Shezarr Stone;;;;;
PROV549;Zersih;;;;;
PROV5490;Florusus;;;;;
PROV5491;Bawnwatch;;;;;
PROV5492;Western Cheydinhal;;;;;
PROV5493;Eastern Cheydinhal;;;;;
PROV5494;Caesenshield;;;;;
PROV5495;Sheogorath's Shrine;;;;;
PROV5496;Stendarr's Wayshrine;;;;;
PROV5497;Rockmilk;;;;;
PROV5498;Water's Edge;;;;;
PROV5499;Nomore;;;;;
PROV55;Central Niben Bay;;;;;
PROV550;Vinde;;;;;
PROV5500;Reedstand;;;;;
PROV5501;Adrureri;;;;;
PROV5502;Redman;;;;;
PROV5503;Accastira;;;;;
PROV5504;Felatius;;;;;
PROV5505;Arriammana;;;;;
PROV5506;Karthwatch;;;;;
PROV5507;Barren Mine;;;;;
PROV5508;Nocturnal's Shrine;;;;;
PROV5509;Nethal;;;;;
PROV551;Menrus;;;;;
PROV5510;Plotonus;;;;;
PROV5511;Irony;;;;;
PROV5512;Vesad;;;;;
PROV5513;Bawn;;;;;
PROV5514;Gavunia;;;;;
PROV5515;Auguloe;;;;;
PROV5516;Conarnia;;;;;
PROV5517;Avilaine;;;;;
PROV5518;Liorena;;;;;
PROV5519;Caldallae;;;;;
PROV552;Nydraxih;;;;;
PROV5520;Bravil's Watch;;;;;
PROV5521;Loverstone;;;;;
PROV5522;Wayshrine of Kynareth;;;;;
PROV5523;Accanari;;;;;
PROV5524;Grief;;;;;
PROV5525;Tutia;;;;;
PROV5526;Rilori;;;;;
PROV5527;Pelletis;;;;;
PROV5528;Meliosus;;;;;
PROV5529;Petilius;;;;;
PROV553;Bo;;;;;
PROV5530;Black Boot;;;;;
PROV5531;Clearwaters;;;;;
PROV5532;Bloodmayne;;;;;
PROV5533;Moffka's Lament;;;;;
PROV5534;Beriel's Lament;;;;;
PROV5535;Garcella;;;;;
PROV5536;Anutwyll;;;;;
PROV5537;Wayshrine of Zenithar;;;;;
PROV5538;Riverwatch;;;;;
PROV5539;Bay Roan;;;;;
PROV554;Xhazi;;;;;
PROV5540;Brindle Home;;;;;
PROV5541;Tower Stone;;;;;
PROV5542;Pell's Gate;;;;;
PROV5543;Lunar Fang;;;;;
PROV5544;Old Bridge;;;;;
PROV5545;Hircine's Shrine;;;;;
PROV5546;Gottlesfont;;;;;
PROV5547;Horn;;;;;
PROV5548;Port Bravil;;;;;
PROV5549;Variela;;;;;
PROV555;Killie;;;;;
PROV5550;Bloody Grasslands;;;;;
PROV5551;Martistira;;;;;
PROV5552;Harcane Grove;;;;;
PROV5553;Nebillaise;;;;;
PROV5554;Zenithar's Shrine;;;;;
PROV5555;Vittovolia;;;;;
PROV5556;Variela's Watch;;;;;
PROV5557;Vitence;;;;;
PROV5558;Desen;;;;;
PROV5559;Gray Viper;;;;;
PROV556;Lo;;;;;
PROV5560;Fardir's Folly;;;;;
PROV5561;Carlona;;;;;
PROV5562;Arkay's Wayshrine;;;;;
PROV5563;Rafonia;;;;;
PROV5564;Pothole;;;;;
PROV5565;Rasandia;;;;;
PROV5566;Nucorman;;;;;
PROV5567;Hermitotis;;;;;
PROV5568;Kingscrest;;;;;
PROV5569;Nenyond Twyll;;;;;
PROV557;Ylnessek;;;;;
PROV5570;Nisin;;;;;
PROV5571;Orevia;;;;;
PROV5572;Faregyl;;;;;
PROV5573;Dawnshadow;;;;;
PROV5574;Gariand;;;;;
PROV5575;Two Moons Path;;;;;
PROV5576;Vicibonia;;;;;
PROV5577;Sistia;;;;;
PROV5578;Munelliun;;;;;
PROV5579;Etinicia;;;;;
PROV558;Seleda;;;;;
PROV5580;Secugrius;;;;;
PROV5581;Faustitotis;;;;;
PROV5582;Soronius;;;;;
PROV5583;Thalara;;;;;
PROV5584;Pundicci;;;;;
PROV5585;Marlendra;;;;;
PROV5586;Gregellia;;;;;
PROV5587;Canobrina;;;;;
PROV5588;Flacana;;;;;
PROV5589;Mist Mirror;;;;;
PROV559;Difen;;;;;
PROV5590;Sphinxmoth;;;;;
PROV5591;Ogre's Camp;;;;;
PROV5592;Pious Hills;;;;;
PROV5593;Amadonea;;;;;
PROV5594;Ushmal's Rest;;;;;
PROV5595;Temple Hill;;;;;
PROV5596;Northern Woods;;;;;
PROV5597;Ogre's Valley;;;;;
PROV5598;Senalana;;;;;
PROV5599;Carmantea;;;;;
PROV56;Northern Niben Bay;;;;;
PROV560;Ban'feng;;;;;
PROV5600;Flarar;;;;;
PROV5601;Old Town;;;;;
PROV5602;Senalana's Bastion;;;;;
PROV5603;Elenglynn;;;;;
PROV5604;Grayrock;;;;;
PROV5605;Gnoll's Meeting;;;;;
PROV5606;Trader's Luck;;;;;
PROV5607;Derilict Mine;;;;;
PROV5608;Ogre Valley;;;;;
PROV5609;Fyrelight;;;;;
PROV561;Mo'shen;;;;;
PROV5610;Fall's Glade;;;;;
PROV5611;Arenthia;;;;;
PROV5612;Overwatch;;;;;
PROV5613;Caminna;;;;;
PROV5614;Talureius;;;;;
PROV5615;Breakneck;;;;;
PROV5616;Strident Springs;;;;;
PROV5617;Vashabar;;;;;
PROV5618;Akatosh's Shrine;;;;;
PROV5619;Hircine's Pond;;;;;
PROV562;Kellassen;;;;;
PROV5620;Dawnmead;;;;;
PROV5621;Virtue;;;;;
PROV5622;Northern Skingrad;;;;;
PROV5623;Rosethorn;;;;;
PROV5624;Dirich;;;;;
PROV5625;Erilvia;;;;;
PROV5626;Serpent Hollow;;;;;
PROV5627;Bleak Flats;;;;;
PROV5628;Olo;;;;;
PROV5629;Aentea;;;;;
PROV563;Galrek;;;;;
PROV5630;Aurrich;;;;;
PROV5631;Empire;;;;;
PROV5632;Moranda;;;;;
PROV5633;Haynote;;;;;
PROV5634;Skingrad Castle;;;;;
PROV5635;Bloodcrust;;;;;
PROV5636;Glademist Caves;;;;;
PROV5637;Coldcorn;;;;;
PROV5638;Twilight Woods;;;;;
PROV5639;Pereda;;;;;
PROV564;Dhelle;;;;;
PROV5640;Haldain;;;;;
PROV5641;Vlastarus;;;;;
PROV5642;Shrine of Dibella;;;;;
PROV5643;Epomitia;;;;;
PROV5644;Horenshield;;;;;
PROV5645;Ahemilia;;;;;
PROV5646;Menagan;;;;;
PROV5647;Sanguine's Shrine;;;;;
PROV5648;Chorrol;;;;;
PROV5649;Atronach Stone;;;;;
PROV565;Kesi;;;;;
PROV5650;Lindai;;;;;
PROV5651;Narfinsel;;;;;
PROV5652;Jullello;;;;;
PROV5653;Thraloria;;;;;
PROV5654;Greenwaters;;;;;
PROV5655;Sarmorcella;;;;;
PROV5656;Colovia;;;;;
PROV5657;Chorrol Castle;;;;;
PROV5658;Chapel Side;;;;;
PROV5659;Yellow Tick;;;;;
PROV566;Regi;;;;;
PROV5660;Posucia;;;;;
PROV5661;Seletotis;;;;;
PROV5662;Mongrel's Tooth;;;;;
PROV5663;Leftwheal Granary;;;;;
PROV5664;Hastrel;;;;;
PROV5665;Aetherius Stone;;;;;
PROV5666;Shardrock;;;;;
PROV5667;Miscarcand;;;;;
PROV5668;Vunenix;;;;;
PROV5669;Sandstone;;;;;
PROV567;Zyvu;;;;;
PROV5670;Carustius;;;;;
PROV5671;Domistae;;;;;
PROV5672;Valley View;;;;;
PROV5673;Legion's Rest;;;;;
PROV5674;Echo Mine;;;;;
PROV5675;Nonungalo;;;;;
PROV5676;Brotch;;;;;
PROV5677;Linchal;;;;;
PROV5678;Talwinque;;;;;
PROV5679;Noma;;;;;
PROV568;Elasu;;;;;
PROV5680;Glorilia;;;;;
PROV5681;Sastita;;;;;
PROV5682;Port Anvil;;;;;
PROV5683;Fin Gleam;;;;;
PROV5684;Whitmond;;;;;
PROV5685;Javofia;;;;;
PROV5686;Zenithar's Wayshrine;;;;;
PROV5687;Rene;;;;;
PROV5688;Smoke Hole;;;;;
PROV5689;Petta;;;;;
PROV569;Elraxhaxus;;;;;
PROV5690;Bleak Mine;;;;;
PROV5691;Garlas Malatar;;;;;
PROV5692;Gottshaw;;;;;
PROV5693;Wayshrine of Arkay;;;;;
PROV5694;Agridicus;;;;;
PROV5695;Alermia;;;;;
PROV5696;Dralectus;;;;;
PROV5697;Aercella;;;;;
PROV5698;Frontier's Crandle;;;;;
PROV5699;Varen's Watch;;;;;
PROV57;Central Niben Bay;;;;;
PROV570;Erseh;;;;;
PROV5700;Septely;;;;;
PROV5701;Augunoa;;;;;
PROV5702;Hirad;;;;;
PROV5703;Caldalia;;;;;
PROV5704;Black Drake;;;;;
PROV5705;Sutch;;;;;
PROV5706;At-Himah;;;;;
PROV5707;Fammastina;;;;;
PROV5708;Macabolis;;;;;
PROV5709;Depths of Malatar;;;;;
PROV571;Ko;;;;;
PROV5710;Cartick;;;;;
PROV5711;Lord Stone;;;;;
PROV5712;Dorentanus;;;;;
PROV5713;Buntallea;;;;;
PROV5714;Leramer;;;;;
PROV5715;Prinnia;;;;;
PROV5716;Hastrel Hollow;;;;;
PROV5717;Lelva;;;;;
PROV5718;Leonagan;;;;;
PROV5719;Strid Enclave;;;;;
PROV572;Senryridin;;;;;
PROV5720;Ramatius;;;;;
PROV5721;Caecinora;;;;;
PROV5722;Blacaria;;;;;
PROV5723;Etitira;;;;;
PROV5724;Andrevus;;;;;
PROV5725;Sabrillea;;;;;
PROV5726;Bolades;;;;;
PROV5727;Antobel;;;;;
PROV5728;Seniotus;;;;;
PROV5729;Avienara;;;;;
PROV573;Dhazare;;;;;
PROV5730;Autrelia;;;;;
PROV5731;Arnontia;;;;;
PROV5732;Ag'krazak;;;;;
PROV5733;Lassitrix;;;;;
PROV5734;Mallinius;;;;;
PROV5735;Faune;;;;;
PROV5736;Vedia;;;;;
PROV5737;Lydina;;;;;
PROV5738;Caesaso;;;;;
PROV5739;Lauleria;;;;;
PROV574;Chilve;;;;;
PROV5740;Eredmont;;;;;
PROV5741;Araenrel;;;;;
PROV5742;Leftwheal;;;;;
PROV5743;Rialias;;;;;
PROV5744;Deadmoth;;;;;
PROV5745;Gaeccia;;;;;
PROV5746;Curennius;;;;;
PROV5747;Emenka;;;;;
PROV5748;Ontus;;;;;
PROV5749;Camine;;;;;
PROV575;Safala;;;;;
PROV5750;Catrus;;;;;
PROV5751;Hermillea;;;;;
PROV5752;Hokur's Avowal;;;;;
PROV5753;Pintea;;;;;
PROV5754;Culliulus;;;;;
PROV5755;Ariettoria;;;;;
PROV5756;Clanenix;;;;;
PROV5757;Cilia;;;;;
PROV5758;Stendarr's Crossroads;;;;;
PROV5759;Caldadia;;;;;
PROV576;Sanru;;;;;
PROV5760;Pundant;;;;;
PROV5761;Aderulia;;;;;
PROV5762;Broken Path;;;;;
PROV5763;Lucent Citadel;;;;;
PROV5764;Concesius;;;;;
PROV5765;Accata;;;;;
PROV5766;Wavipter;;;;;
PROV5767;Wind Caves;;;;;
PROV5768;Flarunceia;;;;;
PROV5769;Kynareth's Shrine;;;;;
PROV577;Dhendej;;;;;
PROV5770;Centurion's Rise;;;;;
PROV5771;Deserter's Lagoon;;;;;
PROV5772;Battlehorn;;;;;
PROV5773;Natu;;;;;
PROV5774;Nuccius' Mill;;;;;
PROV5775;Janorulia;;;;;
PROV5776;Valgudilius;;;;;
PROV5777;Sancre Tor;;;;;
PROV5778;Broken Promises;;;;;
PROV5779;Jone Stone;;;;;
PROV578;Irdinek;;;;;
PROV5780;Nunulusus;;;;;
PROV5781;Vlindrel;;;;;
PROV5782;Facusius;;;;;
PROV5783;Caetula;;;;;
PROV5784;Julianos' Shrine;;;;;
PROV5785;Outcast Inn;;;;;
PROV5786;Esdipter;;;;;
PROV5787;Farinitia;;;;;
PROV5788;Mara's Shrine;;;;;
PROV5789;Meridia's Shrine;;;;;
PROV579;Ban'ka;;;;;
PROV5790;Viruliulus;;;;;
PROV5791;Lauridara;;;;;
PROV5792;Donen;;;;;
PROV5793;Marari;;;;;
PROV5794;Tirick;;;;;
PROV5795;Shadowed Path;;;;;
PROV5796;Gregelliun;;;;;
PROV5797;Marimana;;;;;
PROV5798;Munullus;;;;;
PROV5799;Cloud Top;;;;;
PROV58;Southern Niben Bay;;;;;
PROV580;Digek;;;;;
PROV5800;Lacelius;;;;;
PROV5801;Valente;;;;;
PROV5802;Rayles;;;;;
PROV5803;Glademist Fields;;;;;
PROV5804;Scrance;;;;;
PROV5805;Maviera;;;;;
PROV5806;Idolorman;;;;;
PROV5807;Colovian Crags;;;;;
PROV5808;Varabolis;;;;;
PROV5809;Martitotis;;;;;
PROV581;Radruj;;;;;
PROV5810;Macrain;;;;;
PROV5811;Warden;;;;;
PROV5812;Hermaeus Mora's Shrine;;;;;
PROV5813;Zimar;;;;;
PROV5814;Echo Cliffs;;;;;
PROV5815;Gruinoa;;;;;
PROV5816;Arkay's Shrine;;;;;
PROV5817;Fortune's Bluff;;;;;
PROV5818;Varranox;;;;;
PROV5819;Julirana;;;;;
PROV582;Zersenuh;;;;;
PROV5820;Linal;;;;;
PROV5821;Hoperoot;;;;;
PROV5822;Odiil;;;;;
PROV5823;Ash;;;;;
PROV5824;Rock Bottom;;;;;
PROV5825;Stone of Apprentice;;;;;
PROV5826;Carmala;;;;;
PROV5827;Glademist;;;;;
PROV5828;Autumn Range;;;;;
PROV5829;Rutrix;;;;;
PROV583;Alirriden;;;;;
PROV5830;Moon Keep;;;;;
PROV5831;Underpall;;;;;
PROV5832;Endre's Cave;;;;;
PROV5833;Laundra;;;;;
PROV5834;Tragellia;;;;;
PROV5835;Emenitia;;;;;
PROV5836;Fingerbowl;;;;;
PROV5837;Aleswell;;;;;
PROV5838;Brolitia;;;;;
PROV5839;Horusta;;;;;
PROV584;Rilreh;;;;;
PROV5840;Piukanda;;;;;
PROV5841;Echo Caves;;;;;
PROV5842;Boreal Stone;;;;;
PROV5843;Rielle;;;;;
PROV5844;Pale Pass;;;;;
PROV5845;Applewatch;;;;;
PROV5846;Warden Highlands;;;;;
PROV5847;Ice-Heart Home;;;;;
PROV5848;Lonely Hills;;;;;
PROV5849;Frutta;;;;;
PROV585;Zesixhi;;;;;
PROV5850;Applewatch Woods;;;;;
PROV5851;Toadstool;;;;;
PROV5852;Medades;;;;;
PROV5853;Pelese;;;;;
PROV5854;Bleaker's Way;;;;;
PROV5855;Thief Stone;;;;;
PROV5856;Moss Rock;;;;;
PROV5857;Canolfre;;;;;
PROV5858;Mephala's Shrine;;;;;
PROV5859;Anga Valley;;;;;
PROV586;Renduk;;;;;
PROV5860;Nonia;;;;;
PROV5861;Vialias;;;;;
PROV5862;Jullino;;;;;
PROV5863;The Sentinel;;;;;
PROV5864;Serpent's Trail;;;;;
PROV5865;Gruifora;;;;;
PROV5866;Civicci;;;;;
PROV5867;Gnoll Mountain;;;;;
PROV5868;Dragonclaw Rock;;;;;
PROV5869;Namira's Shrine;;;;;
PROV587;Visarran;;;;;
PROV5870;Red Ruby;;;;;
PROV5871;Evergreen Crags;;;;;
PROV5872;Anchellus;;;;;
PROV5873;Winter's Outpost;;;;;
PROV5874;Winter's Reach;;;;;
PROV5875;Frostcrag;;;;;
PROV5876;Abitellia;;;;;
PROV5877;Autumnshade;;;;;
PROV5878;Cedibonia;;;;;
PROV5879;Doveria;;;;;
PROV588;Seshaxedus;;;;;
PROV5880;Scererius;;;;;
PROV5881;Frostfire Glade;;;;;
PROV5882;Armius;;;;;
PROV5883;Ciinora;;;;;
PROV5884;Wilminn;;;;;
PROV5885;Sedor;;;;;
PROV5886;Beast's Maw;;;;;
PROV5887;Gutted Mine;;;;;
PROV5888;Silver Tooth;;;;;
PROV5889;Summer's Pasture;;;;;
PROV589;Dhassirrah;;;;;
PROV5890;Harm's Folly;;;;;
PROV5891;Crystaldrift;;;;;
PROV5892;Frostmoon;;;;;
PROV5893;Indadrie;;;;;
PROV5894;Sweetwater;;;;;
PROV5895;Gromm's Pass;;;;;
PROV5896;Dayspring Canyon;;;;;
PROV5897;Stendarr's Beacon;;;;;
PROV5898;Shrine of The Moth;;;;;
PROV5899;Frost Fields;;;;;
PROV59;Niben River;;;;;
PROV590;Eddek;;;;;
PROV5900;Azura's Shrine;;;;;
PROV5901;Broke Pick;;;;;
PROV5902;White Fall;;;;;
PROV5903;Barren Caves;;;;;
PROV5904;Quicksilver Cave;;;;;
PROV5905;Dragon Stone;;;;;
PROV5906;Black Waterside;;;;;
PROV5907;Vauvia;;;;;
PROV5908;Denich;;;;;
PROV5909;Penda;;;;;
PROV591;Ilvuh;;;;;
PROV5910;Dark Fissure;;;;;
PROV5911;Swampy Cave;;;;;
PROV5912;Falidicus;;;;;
PROV5913;Wind Range;;;;;
PROV5914;Arrius Caverns;;;;;
PROV5915;Arrius;;;;;
PROV5916;Desolate Mine;;;;;
PROV5917;Prilene;;;;;
PROV5918;Steed Stone;;;;;
PROV5919;Belda;;;;;
PROV592;Agedeluj;;;;;
PROV5920;Janseric;;;;;
PROV5921;Horolena;;;;;
PROV5922;Bernonus;;;;;
PROV5923;Isona;;;;;
PROV5924;Plalilius;;;;;
PROV5925;Helrina;;;;;
PROV5926;Tiridenius;;;;;
PROV5927;Farragut;;;;;
PROV5928;Silvagrius;;;;;
PROV5929;Quickwater;;;;;
PROV593;Ezaxas;;;;;
PROV5930;Wayshrine of Akatosh;;;;;
PROV5931;Nebillona;;;;;
PROV5932;Pulilchiotus;;;;;
PROV5933;Pelerida;;;;;
PROV5934;Ariermana;;;;;
PROV5935;Nalitta;;;;;
PROV5936;Cat's-Claw;;;;;
PROV5937;Craerienna;;;;;
PROV5938;Meveria;;;;;
PROV5939;Shadowgate;;;;;
PROV594;Ezygin;;;;;
PROV5940;Umbralia;;;;;
PROV5941;Julianos' Wayshrine;;;;;
PROV5942;Croocked Finger;;;;;
PROV5943;Rella;;;;;
PROV5944;Rickety Mine;;;;;
PROV5945;Frastita;;;;;
PROV5946;Foothills;;;;;
PROV5947;Cheydinhal Castle;;;;;
PROV5948;Jucick;;;;;
PROV5949;Augustia;;;;;
PROV595;Erdire;;;;;
PROV5950;Carbo;;;;;
PROV5951;Vaermina's Shrine;;;;;
PROV5952;Wototepelus;;;;;
PROV5953;Peryite's Shrine;;;;;
PROV5954;Harlun's Outpost;;;;;
PROV5955;Arnota;;;;;
PROV5956;Callia;;;;;
PROV5957;Arvina;;;;;
PROV5958;Mist Morrow Vale;;;;;
PROV5959;Hero Hill;;;;;
